date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:06:12	3832/3832	---M--	200	added ('OK')	image/jpeg	etag:%22ef8-5995730ca445f%22	http://htmlbeans.com/html/schon/im/feature-12.jpg	C:/templatesurya/templatesuryamart/htmlbeans.com/html/schon/im/feature-12.jpg	(from http://htmlbeans.com/html/schon/index.html)
14:06:13	4418/4418	---M--	200	added ('OK')	image/jpeg	etag:%221142-5995730dc0754%22	http://htmlbeans.com/html/schon/im/feature-14.jpg	C:/templatesurya/templatesuryamart/htmlbeans.com/html/schon/im/feature-14.jpg	(from http://htmlbeans.com/html/schon/index.html)
14:06:14	5623/5623	---M--	200	added ('OK')	image/jpeg	etag:%2215f7-5995730ce1cc4%22	http://htmlbeans.com/html/schon/im/feature-13.jpg	C:/templatesurya/templatesuryamart/htmlbeans.com/html/schon/im/feature-13.jpg	(from http://htmlbeans.com/html/schon/index.html)
14:06:14	4268/4268	---M--	200	added ('OK')	image/jpeg	etag:%2210ac-5995730d8bb90%22	http://htmlbeans.com/html/schon/im/feature-15.jpg	C:/templatesurya/templatesuryamart/htmlbeans.com/html/schon/im/feature-15.jpg	(from http://htmlbeans.com/html/schon/index.html)
14:06:16	7028/7028	---M--	200	added ('OK')	image/jpeg	etag:%221b74-5995730e54e5e%22	http://htmlbeans.com/html/schon/im/feature-16.jpg	C:/templatesurya/templatesuryamart/htmlbeans.com/html/schon/im/feature-16.jpg	(from http://htmlbeans.com/html/schon/index.html)
14:06:20	6365/6365	---M--	200	added ('OK')	image/jpeg	etag:%2218dd-5995730ef50ea%22	http://htmlbeans.com/html/schon/im/feature-17.jpg	C:/templatesurya/templatesuryamart/htmlbeans.com/html/schon/im/feature-17.jpg	(from http://htmlbeans.com/html/schon/index.html)
14:06:21	4841/4841	---M--	200	added ('OK')	image/jpeg	etag:%2212e9-5995730ef608a%22	http://htmlbeans.com/html/schon/im/feature-18.jpg	C:/templatesurya/templatesuryamart/htmlbeans.com/html/schon/im/feature-18.jpg	(from http://htmlbeans.com/html/schon/index.html)
14:06:23	3397/3397	---M--	200	added ('OK')	image/jpeg	etag:%22d45-59957306dcc16%22	http://htmlbeans.com/html/schon/im/feature-19.jpg	C:/templatesurya/templatesuryamart/htmlbeans.com/html/schon/im/feature-19.jpg	(from http://htmlbeans.com/html/schon/index.html)
14:06:29	2428/2428	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2297c-58744be216c7a%22	http://htmlbeans.com/html/schon/images/products/img61.jpg	C:/templatesurya/templatesuryamart/htmlbeans.com/html/schon/images/products/img61.jpg	(from http://htmlbeans.com/html/schon/product-detail.html)
14:06:29	19514/19514	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%224c3a-5995732ece84c%22	http://htmlbeans.com/html/schon/im/preview-15.jpg	C:/templatesurya/templatesuryamart/htmlbeans.com/html/schon/im/preview-15.jpg	(from http://htmlbeans.com/html/schon/index.html)
14:06:29	19514/19514	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%224c3a-5995732ef788f%22	http://htmlbeans.com/html/schon/im/preview-14.jpg	C:/templatesurya/templatesuryamart/htmlbeans.com/html/schon/im/preview-14.jpg	(from http://htmlbeans.com/html/schon/index.html)
14:06:40	216992/216992	---M--	200	added ('OK')	image/jpeg	etag:%2234fa0-5995733bd77d8%22	http://htmlbeans.com/html/schon/im/img07.jpg	C:/templatesurya/templatesuryamart/htmlbeans.com/html/schon/im/img07.jpg	(from http://htmlbeans.com/html/schon/index.html)
